transcript_id,1101.2.gtf,1548.2.gtf,1628.2.gtf,Sample4.2.gtf,Sample5.2.gtf,Sample6.2.gtf
Montipora_capitata_PredGene_adi2mcaRNA24898_R5.t1,0,0,0,21,0,40
Montipora_capitata_PredGene_g10298.t1,121,66,83,14,22,21
Montipora_capitata_PredGene_g55502.t1,0,0,0,3,4,2
Montipora_capitata_PredGene_g55996.t1,0,0,0,7,4,2
Montipora_capitata_PredGene_g39434.t1,538,395,756,14,8,13
Montipora_capitata_PredGene_g44628.t1,0,17,0,12,14,12
Montipora_capitata_PredGene_g62612.t1,0,3,0,1,3,2
Montipora_capitata_PredGene_g11859.t1,0,0,0,5,6,6
Montipora_capitata_PredGene_adi2mcaRNA14098_R3.t1,0,0,0,10,8,6
Montipora_capitata_PredGene_g16992.t1,102,57,236,114,59,111
Montipora_capitata_PredGene_g18570.t1,6,30,18,4,9,5
Montipora_capitata_PredGene_g15738.t1,949,1056,622,72,42,92
Montipora_capitata_PredGene_adi2mcaRNA37960_R1.t1,0,0,0,24,41,25
Montipora_capitata_PredGene_g62474.t1,24,14,58,15,17,28
Montipora_capitata_PredGene_adi2mcaRNA36092_R9.t1,0,0,0,26,14,19
Montipora_capitata_PredGene_g46493.t1,82,153,289,10,7,11
Montipora_capitata_PredGene_adi2mcaRNA9884_R1.t1,0,0,0,11,11,7
Montipora_capitata_PredGene_g36226.t1,1,3,0,27,28,25
Montipora_capitata_PredGene_g29691.t1,4,8,0,10,15,12
Montipora_capitata_PredGene_g6405.t1,210,198,168,15,14,12
Montipora_capitata_PredGene_g58244.t1,2,6,2,3,5,6
Montipora_capitata_PredGene_g34867.t1,0,0,0,7,10,10
Montipora_capitata_PredGene_g6448.t1,0,0,0,6,9,15
Montipora_capitata_PredGene_g42316.t1,3,0,0,2,2,0
Montipora_capitata_PredGene_g2148.t1,429,244,346,23,36,34
Montipora_capitata_PredGene_g7677.t1,0,0,0,5,0,0
Montipora_capitata_PredGene_adi2mcaRNA9101_R3.t1,316,170,314,26,28,28
Montipora_capitata_PredGene_g11462.t1,0,0,0,0,0,0
Montipora_capitata_PredGene_g69200.t1,0,0,3,10,19,12
Montipora_capitata_PredGene_g39925.t1,0,0,0,9,28,31
Montipora_capitata_PredGene_g34635.t1,949,760,474,30,38,36
Montipora_capitata_PredGene_g66462.t1,2,0,0,36,40,34
Montipora_capitata_PredGene_adi2mcaRNA21731_R1.t1,629,434,464,29,30,26
Montipora_capitata_PredGene_adi2mcaRNA4628_R1.t1,132,64,39,6,12,12
Montipora_capitata_PredGene_g25250.t1,5799,4078,5554,61,32,28
Montipora_capitata_PredGene_g457.t1,186,375,147,0,12,10
Montipora_capitata_PredGene_adi2mcaRNA32176_R0.t1,6241,5179,6613,10,7,11
Montipora_capitata_PredGene_g10257.t1,0,10,15,0,6,5
Montipora_capitata_PredGene_g52400.t1,0,0,0,7,8,9
Montipora_capitata_PredGene_g64283.t1,79,149,33,16,15,14
Montipora_capitata_PredGene_g23811.t1,477,540,660,16,12,7
Montipora_capitata_PredGene_g21698.t1,62,98,168,16,20,10
Montipora_capitata_PredGene_g19096.t1,3,4,13,11,7,7
Montipora_capitata_PredGene_g64218.t1,0,0,0,5,15,16
Montipora_capitata_PredGene_g54246.t1,151,156,88,7,9,13
Montipora_capitata_PredGene_g29459.t1,33,72,80,17,19,0
Montipora_capitata_PredGene_adi2mcaRNA9460_R2.t1,0,0,0,36,0,36
Montipora_capitata_PredGene_g33386.t1,0,0,0,16,8,5
Montipora_capitata_PredGene_g52873.t1,296,250,190,18,20,16
Montipora_capitata_PredGene_g54875.t1,0,0,0,7,9,3
Montipora_capitata_PredGene_adi2mcaRNA25293_R7.t1,0,0,0,23,14,10
Montipora_capitata_PredGene_g16943.t1,1099,1016,859,18,21,20
Montipora_capitata_PredGene_g40906.t1,0,0,0,35,48,18
Montipora_capitata_PredGene_adi2mcaRNA9101_R1.t1,69,100,13,11,14,12
Montipora_capitata_PredGene_g59303.t1,0,0,0,22,8,27
Montipora_capitata_PredGene_g45468.t1,2,2,1,3,5,7
Montipora_capitata_PredGene_g42052.t1,0,0,2,4,3,5
Montipora_capitata_PredGene_g62476.t1,233,113,40,15,16,4
Montipora_capitata_PredGene_g31557.t1,0,0,0,17,25,23
Montipora_capitata_PredGene_g65656.t1,0,0,0,0,19,7
Montipora_capitata_PredGene_g20475.t1,13,16,9,12,11,11
Montipora_capitata_PredGene_g39350.t1,0,0,0,3,4,14
Montipora_capitata_PredGene_g22215.t1,0,0,0,17,16,23
Montipora_capitata_PredGene_g38970.t1,0,0,0,6,3,7
Montipora_capitata_PredGene_g67608.t1,0,3,3,3,5,4
Montipora_capitata_PredGene_g52227.t1,0,0,0,14,3,4
Montipora_capitata_PredGene_adi2mcaRNA30197_R9.t1,15,12,0,7,11,5
Montipora_capitata_PredGene_g46803.t1,0,0,0,0,5,0
Montipora_capitata_PredGene_g34637.t1,345,320,334,0,0,4
Montipora_capitata_PredGene_g61069.t1,0,0,0,2,0,0
Montipora_capitata_PredGene_g5957.t1,0,0,0,21,12,13
Montipora_capitata_PredGene_g39371.t1,0,0,0,0,2,0
Montipora_capitata_PredGene_g8451.t1,0,0,0,6,7,2
Montipora_capitata_PredGene_g53661.t1,0,0,0,0,0,8
Montipora_capitata_PredGene_g1504.t1,0,0,0,47,26,24
Montipora_capitata_PredGene_g21788.t1,0,0,0,3,30,9
Montipora_capitata_PredGene_g40646.t1,0,0,0,5,7,5
Montipora_capitata_PredGene_adi2mcaRNA5755_R1.t1,0,0,0,12,2,10
Montipora_capitata_PredGene_g19843.t1,0,0,0,5,2,0
Montipora_capitata_PredGene_g37011.t1,22,51,44,30,29,13
Montipora_capitata_PredGene_adi2mcaRNA31713_R2.t1,0,0,0,21,11,12
Montipora_capitata_PredGene_g8615.t1,0,0,0,4,0,8
Montipora_capitata_PredGene_g61857.t1,20,0,2,7,4,6
Montipora_capitata_PredGene_g22782.t1,14,9,6,62,74,80
Montipora_capitata_PredGene_g34455.t1,0,0,0,3,5,0
Montipora_capitata_PredGene_g12403.t1,95,48,103,0,0,4
Montipora_capitata_PredGene_g17863.t1,1,0,0,3,4,3
Montipora_capitata_PredGene_g38888.t1,0,0,5,8,4,11
Montipora_capitata_PredGene_g70179.t1,0,0,0,11,4,0
Montipora_capitata_PredGene_adi2mcaRNA34652_R1.t1,0,0,0,0,8,5
Montipora_capitata_PredGene_g9226.t1,132,117,181,9,13,11
Montipora_capitata_PredGene_g52871.t1,77,39,41,10,11,13
Montipora_capitata_PredGene_g54877.t1,0,0,0,10,5,4
Montipora_capitata_PredGene_g24833.t1,0,0,0,13,12,11
Montipora_capitata_PredGene_g68401.t1,0,0,0,4,2,4
Montipora_capitata_PredGene_g28862.t1,14,69,27,8,20,7
Montipora_capitata_PredGene_adi2mcaRNA20290_R1.t1,0,0,0,14,0,9
Montipora_capitata_PredGene_g39352.t1,0,0,0,4,0,3
Montipora_capitata_PredGene_g41810.t1,0,0,0,10,13,9
Montipora_capitata_PredGene_g26256.t1,13,45,48,0,9,9
Montipora_capitata_PredGene_g61470.t1,761,669,610,30,32,35
Montipora_capitata_PredGene_g61855.t1,17,28,14,11,6,7
Montipora_capitata_PredGene_g44284.t1,1,2,1,1,5,1
Montipora_capitata_PredGene_g66393.t1,0,0,0,11,7,4
Montipora_capitata_PredGene_g329.t1,153,276,190,0,24,13
Montipora_capitata_PredGene_g37411.t1,871,824,453,72,53,43
Montipora_capitata_PredGene_g6815.t1,0,0,0,0,0,0
Montipora_capitata_PredGene_g58504.t1,215,109,185,19,14,21
Montipora_capitata_PredGene_g65295.t1,0,0,0,6,9,4
Montipora_capitata_PredGene_g1601.t1,0,0,0,10,10,9
Montipora_capitata_PredGene_g39842.t1,9,13,5,15,14,23
Montipora_capitata_PredGene_g37944.t1,0,5,3,3,2,1
Montipora_capitata_PredGene_g54534.t1,0,0,0,9,10,9
Montipora_capitata_PredGene_g9224.t1,284,111,137,14,39,28
Montipora_capitata_PredGene_g43448.t1,0,0,0,1,2,0
Montipora_capitata_PredGene_g27639.t1,168,474,397,6,21,26
Montipora_capitata_PredGene_g8892.t1,2,2,1,13,15,10
Montipora_capitata_PredGene_g37149.t1,0,0,0,0,3,0
Montipora_capitata_PredGene_g67780.t1,907,560,624,14,9,14
Montipora_capitata_PredGene_g11803.t1,1,0,0,6,3,6
Montipora_capitata_PredGene_g33958.t1,592,325,509,9,9,11
Montipora_capitata_PredGene_g55962.t1,6,0,0,11,15,16
Montipora_capitata_PredGene_adi2mcaRNA3300_R7.t1,0,4,0,0,15,0
Montipora_capitata_PredGene_g32639.t1,0,0,0,20,22,12
Montipora_capitata_PredGene_g35500.t1,3,0,0,2,1,2
Montipora_capitata_PredGene_g41601.t1,0,0,0,14,2,0
Montipora_capitata_PredGene_g9494.t1,0,0,0,27,27,7
Montipora_capitata_PredGene_g6642.t1,0,0,0,8,12,11
Montipora_capitata_PredGene_g17861.t1,0,0,0,3,4,3
Montipora_capitata_PredGene_g31305.t1,0,0,0,8,8,3
Montipora_capitata_PredGene_g12401.t1,1396,1337,861,77,47,79
Montipora_capitata_PredGene_g58835.t1,212,174,122,81,58,69
Montipora_capitata_PredGene_g48092.t1,1223,673,625,31,10,19
Montipora_capitata_PredGene_g45715.t1,4927,2685,1353,36,33,40
Montipora_capitata_PredGene_g10127.t1,12,3,6,52,40,61
Montipora_capitata_PredGene_adi2mcaRNA31353_R6.t1,0,0,11,16,9,0
Montipora_capitata_PredGene_g67297.t1,513,487,258,18,40,33
Montipora_capitata_PredGene_g39686.t1,44,30,29,4,4,4
Montipora_capitata_PredGene_g49816.t1,1,0,0,10,5,11
Montipora_capitata_PredGene_g70451.t1,0,0,0,14,7,16
Montipora_capitata_PredGene_g49991.t1,0,0,0,23,34,39
Montipora_capitata_PredGene_g13944.t1,32,23,15,4,4,6
Montipora_capitata_PredGene_g50971.t1,0,0,0,12,8,15
Montipora_capitata_PredGene_g61472.t1,124,112,36,17,19,18
Montipora_capitata_PredGene_adi2mcaRNA24078_R0.t1,14,58,11,17,31,14
Montipora_capitata_PredGene_g70560.t1,3,9,0,7,20,8
Montipora_capitata_PredGene_g33979.t1,932,853,840,36,28,26
Montipora_capitata_PredGene_g24831.t1,0,0,0,3,11,12
Montipora_capitata_PredGene_adi2mcaRNA9222_R9.t1,0,0,0,0,0,0
Montipora_capitata_PredGene_g7352.t1,0,0,0,8,0,0
Montipora_capitata_PredGene_adi2mcaRNA21133_R8.t1,0,0,0,8,4,3
Montipora_capitata_PredGene_g53258.t1,0,0,0,0,12,19
Montipora_capitata_PredGene_g664.t1,0,0,0,14,27,11
Montipora_capitata_PredGene_adi2mcaRNA8002_R4.t1,277,87,94,28,11,23
Montipora_capitata_PredGene_g66847.t1,23,79,64,15,11,9
Montipora_capitata_PredGene_g52118.t1,3,2,5,8,8,6
Montipora_capitata_PredGene_adi2mcaRNA36231_R1.t1,11,7,2,20,13,22
Montipora_capitata_PredGene_adi2mcaRNA5406_R0.t1,0,20,9,45,35,54
Montipora_capitata_PredGene_g54536.t1,84,64,115,5,16,21
Montipora_capitata_PredGene_g1603.t1,0,0,0,5,4,7
Montipora_capitata_PredGene_g17084.t1,0,0,0,20,13,12
Montipora_capitata_PredGene_g41784.t1,60,60,37,3,3,10
Montipora_capitata_PredGene_g8351.t1,286,186,158,6,14,8
Montipora_capitata_PredGene_g20593.t1,2,3,0,7,7,4
Montipora_capitata_PredGene_adi2mcaRNA40176_R6.t1,0,0,0,18,8,13
Montipora_capitata_PredGene_g70562.t1,4,0,0,5,2,4
Montipora_capitata_PredGene_g13946.t1,0,0,0,1,0,3
Montipora_capitata_PredGene_g39684.t1,1945,1681,1016,30,35,27
Montipora_capitata_PredGene_g29413.t1,106,89,80,9,5,14
Montipora_capitata_PredGene_g7675.t1,0,0,0,4,7,0
Montipora_capitata_PredGene_g63385.t1,20,55,21,0,5,0
Montipora_capitata_PredGene_g56361.t1,3,21,21,0,0,0
Montipora_capitata_PredGene_g48620.t1,122,139,138,9,6,9
Montipora_capitata_PredGene_g11801.t1,295,144,286,27,30,17
Montipora_capitata_PredGene_g64655.t1,0,0,0,27,17,30
Montipora_capitata_PredGene_g67782.t1,0,4,1,3,0,0
Montipora_capitata_PredGene_g48027.t1,0,0,0,7,7,10
Montipora_capitata_PredGene_g37885.t1,0,0,0,3,0,0
Montipora_capitata_PredGene_adi2mcaRNA24713_R0.t1,0,0,66,8,9,0
Montipora_capitata_PredGene_g69589.t1,211,119,47,11,5,12
Montipora_capitata_PredGene_g27153.t1,228,188,200,0,6,9
Montipora_capitata_PredGene_g34661.t1,0,0,0,4,0,2
Montipora_capitata_PredGene_g67086.t1,0,0,0,3,3,6
Montipora_capitata_PredGene_g48090.t1,3,49,69,16,35,31
Montipora_capitata_PredGene_g53448.t1,6,0,7,6,0,7
Montipora_capitata_PredGene_adi2mcaRNA28042_R2.t1,0,0,14,31,16,17
Montipora_capitata_PredGene_g36609.t1,7,0,2,2,6,0
Montipora_capitata_PredGene_g11630.t1,42,15,36,0,6,0
Montipora_capitata_PredGene_g20631.t1,7,1,1,15,4,15
Montipora_capitata_PredGene_g57164.t1,361,486,295,41,59,74
Montipora_capitata_PredGene_g57129.t1,0,0,0,2,1,1
Montipora_capitata_PredGene_g41995.t1,1196,354,284,19,27,15
Montipora_capitata_PredGene_g63387.t1,6,35,22,5,15,15
Montipora_capitata_PredGene_g41833.t1,214,218,175,7,9,4
Montipora_capitata_PredGene_g26101.t1,1,1,5,42,19,21
Montipora_capitata_PredGene_g26865.t1,17,22,19,14,17,22
Montipora_capitata_PredGene_g44529.t1,911,934,561,68,70,69
Montipora_capitata_PredGene_g22521.t1,91,88,35,20,9,18
Montipora_capitata_PredGene_adi2mcaRNA38195_R8.t1,5,7,1,48,39,0
Montipora_capitata_PredGene_g53469.t1,977,1134,954,17,17,18
Montipora_capitata_PredGene_g12027.t1,6,71,0,0,11,0
Montipora_capitata_PredGene_g59049.t1,8,0,0,9,4,5
Montipora_capitata_PredGene_g25498.t1,0,0,0,47,59,61
Montipora_capitata_PredGene_g12240.t1,0,0,0,21,5,13
Montipora_capitata_PredGene_g21715.t1,4,2,0,55,41,46
Montipora_capitata_PredGene_adi2mcaRNA28048_R5.t1,81,104,68,21,16,26
Montipora_capitata_PredGene_g18925.t1,0,0,1,2,4,2
Montipora_capitata_PredGene_g14358.t1,1,0,0,4,1,1
Montipora_capitata_PredGene_g27536.t1,119,166,73,25,26,26
Montipora_capitata_PredGene_g15639.t1,448,407,495,0,5,7
Montipora_capitata_PredGene_g31555.t1,0,0,0,3,24,16
Montipora_capitata_PredGene_g43523.t1,42,14,70,23,18,26
Montipora_capitata_PredGene_adi2mcaRNA39229_R8.t1,0,0,0,12,0,10
Montipora_capitata_PredGene_g5059.t1,94,196,87,26,24,22
Montipora_capitata_PredGene_g48622.t1,52,16,36,17,22,23
Montipora_capitata_PredGene_g5739.t1,0,0,0,0,6,5
Montipora_capitata_PredGene_g20915.t1,3,0,6,6,6,2
Montipora_capitata_PredGene_g10678.t1,37,64,22,17,15,10
Montipora_capitata_PredGene_adi2mcaRNA25779_R2.t1,0,5,4,17,23,16
Montipora_capitata_PredGene_g26955.t1,0,0,0,4,9,4
Montipora_capitata_PredGene_g21717.t1,23,0,33,36,57,50
Montipora_capitata_PredGene_g61510.t1,0,0,0,9,14,12
Montipora_capitata_PredGene_g54392.t1,346,302,197,27,20,15
Montipora_capitata_PredGene_g70921.t1,0,3,0,10,28,16
Montipora_capitata_PredGene_adi2mcaRNA27288_R3.t1,11,14,13,11,14,7
Montipora_capitata_PredGene_g67854.t1,13,27,4,10,15,6
Montipora_capitata_PredGene_g54469.t1,0,0,0,40,17,16
Montipora_capitata_PredGene_g67636.t1,648,394,141,41,19,24
Montipora_capitata_PredGene_g29149.t1,0,13,15,15,11,10
Montipora_capitata_PredGene_g1974.t1,1,0,0,13,11,16
Montipora_capitata_PredGene_g59874.t1,0,0,0,2,4,5
Montipora_capitata_PredGene_g42627.t1,0,4,0,16,3,5
Montipora_capitata_PredGene_g41997.t1,33,32,30,24,41,11
Montipora_capitata_PredGene_adi2mcaRNA37249_R2.t1,1,2,1,15,16,11
Montipora_capitata_PredGene_g43521.t1,10,5,41,0,8,0
Montipora_capitata_PredGene_g33982.t1,26,23,41,7,18,5
Montipora_capitata_PredGene_adi2mcaRNA38888_R2.t1,6,0,6,0,0,17
Montipora_capitata_PredGene_g58203.t1,0,0,0,1,5,1
Montipora_capitata_PredGene_g6442.t1,108,94,132,0,0,6
Montipora_capitata_PredGene_g63198.t1,0,0,0,33,28,0
Montipora_capitata_PredGene_g11632.t1,520,394,521,23,21,15
Montipora_capitata_PredGene_g25689.t1,0,22,0,42,32,28
Montipora_capitata_PredGene_g50992.t1,3,2,2,23,36,32
Montipora_capitata_PredGene_g50365.t1,4,4,3,8,6,7
Montipora_capitata_PredGene_g39908.t1,50,40,16,18,6,19
Montipora_capitata_PredGene_g50012.t1,1,0,1,5,12,6
Montipora_capitata_PredGene_g65310.t1,137,105,118,18,16,11
Montipora_capitata_PredGene_g16973.t1,3,0,0,9,10,8
Montipora_capitata_PredGene_g22769.t1,0,0,0,0,0,0
Montipora_capitata_PredGene_g47292.t1,8,0,2,12,3,17
Montipora_capitata_PredGene_g2344.t1,0,0,0,131,96,88
Montipora_capitata_PredGene_g67699.t1,0,0,0,1,1,0
Montipora_capitata_PredGene_adi2mcaRNA25779_R0.t1,0,0,0,42,16,22
Montipora_capitata_PredGene_g22858.t1,0,0,0,17,4,4
Montipora_capitata_PredGene_g39621.t1,16,10,12,19,22,17
Montipora_capitata_PredGene_g25881.t1,0,0,0,8,15,10
Montipora_capitata_PredGene_adi2mcaRNA27288_R1.t1,82,185,41,17,24,21
Montipora_capitata_PredGene_g60872.t1,562,442,519,45,34,47
Montipora_capitata_PredGene_g54070.t1,0,0,0,10,2,8
Montipora_capitata_PredGene_adi2mcaRNA8870_R5.t1,5,7,10,60,16,27
Montipora_capitata_PredGene_g27902.t1,0,0,0,8,7,3
Montipora_capitata_PredGene_g65297.t1,0,0,0,8,4,2
Montipora_capitata_PredGene_g63060.t1,0,0,0,8,11,9
Montipora_capitata_PredGene_g8889.t1,0,4,0,14,16,8
Montipora_capitata_PredGene_g67856.t1,97,95,71,6,5,5
Montipora_capitata_PredGene_adi2mcaRNA2908_R0.t1,93,101,97,29,18,12
Montipora_capitata_PredGene_g56208.t1,273,255,180,10,20,24
Montipora_capitata_PredGene_g5999.t1,0,0,0,9,2,8
Montipora_capitata_PredGene_adi2mcaRNA41141_R6.t1,0,0,0,4,0,0
Montipora_capitata_PredGene_g18604.t1,3,0,3,8,4,1
Montipora_capitata_PredGene_adi2mcaRNA1449_R3.t1,0,0,0,18,17,22
Montipora_capitata_PredGene_g59170.t1,0,0,0,0,7,0
Montipora_capitata_PredGene_g36179.t1,95,51,102,4,4,3
Montipora_capitata_PredGene_g32312.t1,977,972,951,21,26,28
Montipora_capitata_PredGene_g20270.t1,0,0,0,12,10,5
Montipora_capitata_PredGene_g29409.t1,134,59,32,17,8,12
Montipora_capitata_PredGene_adi2mcaRNA617_R0.t1,0,0,0,0,0,7
Montipora_capitata_PredGene_g49993.t1,19,20,15,34,15,14
Montipora_capitata_PredGene_g17694.t1,0,2,0,9,4,6
Montipora_capitata_PredGene_g6069.t1,0,39,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA12316_R1.t1,22,21,26,88,60,33
Montipora_capitata_PredGene_g68731.t1,2,0,0,4,10,6
Montipora_capitata_PredGene_g63062.t1,11,7,23,9,5,5
Montipora_capitata_PredGene_g28393.t1,21,0,1,6,7,4
Montipora_capitata_PredGene_g4153.t1,3,0,0,3,1,0
Montipora_capitata_PredGene_g26162.t1,3,0,0,14,0,0
Montipora_capitata_PredGene_g7563.t1,0,0,0,5,12,4
Montipora_capitata_PredGene_g49484.t1,844,801,632,50,29,39
Montipora_capitata_PredGene_g24156.t1,0,0,0,6,0,6
Montipora_capitata_PredGene_g55060.t1,17,31,20,24,15,24
Montipora_capitata_PredGene_g25515.t1,0,0,0,10,7,3
Montipora_capitata_PredGene_g7524.t1,0,0,0,10,13,13
Montipora_capitata_PredGene_g36272.t1,5,10,0,23,2,10
Montipora_capitata_PredGene_adi2mcaRNA10505_R0.t1,0,0,0,0,5,0
Montipora_capitata_PredGene_g35492.t1,518,0,0,0,0,0
Montipora_capitata_PredGene_g53978.t1,23,29,50,0,0,4
Montipora_capitata_PredGene_g27053.t1,103,71,51,20,21,8
Montipora_capitata_PredGene_g25883.t1,0,0,0,16,24,16
Montipora_capitata_PredGene_g34277.t1,0,0,0,11,11,10
Montipora_capitata_PredGene_adi2mcaRNA6529_R9.t1,5,3,2,25,26,24
Montipora_capitata_PredGene_g30315.t1,282,473,115,7,11,14
Montipora_capitata_PredGene_g58999.t1,68,16,14,6,5,14
Montipora_capitata_PredGene_g46497.t1,65,71,94,35,26,27
Montipora_capitata_PredGene_g28137.t1,0,0,2,6,13,6
Montipora_capitata_PredGene_g23160.t1,0,0,6,2,1,3
Montipora_capitata_PredGene_g39623.t1,40,40,43,0,0,3
Montipora_capitata_PredGene_g2602.t1,0,0,0,0,1,2
Montipora_capitata_PredGene_g52314.t1,0,0,0,0,0,0
Montipora_capitata_PredGene_g4210.t1,0,3,2,11,8,18
Montipora_capitata_PredGene_g22310.t1,1,0,5,4,4,7
Montipora_capitata_PredGene_g52359.t1,4,5,0,14,8,3
Montipora_capitata_PredGene_adi2mcaRNA39346_R4.t1,0,0,0,7,0,11
Montipora_capitata_PredGene_g41296.t1,0,3,0,20,38,32
Montipora_capitata_PredGene_g36270.t1,0,0,0,2,1,0
Montipora_capitata_PredGene_adi2mcaRNA4286_R0.t1,357,320,140,113,32,73
Montipora_capitata_PredGene_g61657.t1,100,58,81,9,11,3
Montipora_capitata_PredGene_g17774.t1,2134,1366,1387,0,0,1
Montipora_capitata_PredGene_g48062.t1,35,79,43,5,0,0
Montipora_capitata_PredGene_g54459.t1,353,45,161,2,8,4
Montipora_capitata_PredGene_adi2mcaRNA12520_R1.t1,173,200,187,10,12,18
Montipora_capitata_PredGene_g29896.t1,0,20,10,2,2,0
Montipora_capitata_PredGene_g8598.t1,0,0,0,0,0,10
Montipora_capitata_PredGene_g51200.t1,0,0,0,0,5,7
Montipora_capitata_PredGene_g34141.t1,139,15,58,15,19,16
Montipora_capitata_PredGene_g29411.t1,56,29,61,14,0,5
Montipora_capitata_PredGene_g68737.t1,56,24,24,2,0,0
Montipora_capitata_PredGene_adi2mcaRNA782_R7.t1,0,0,0,21,10,20
Montipora_capitata_PredGene_g49146.t1,0,0,0,5,13,3
Montipora_capitata_PredGene_g28135.t1,33,18,18,15,22,22
Montipora_capitata_PredGene_g32480.t1,752,666,730,17,14,23
Montipora_capitata_PredGene_g3137.t1,0,0,0,13,5,4
Montipora_capitata_PredGene_g35220.t1,351,273,344,0,12,13
Montipora_capitata_PredGene_g10289.t1,71,57,37,8,21,9
Montipora_capitata_PredGene_g22331.t1,504,539,666,8,18,18
Montipora_capitata_PredGene_g35427.t1,330,264,158,8,23,10
Montipora_capitata_PredGene_g16722.t1,1,1,5,11,7,8
Montipora_capitata_PredGene_g64352.t1,250,234,259,12,21,14
Montipora_capitata_PredGene_g50128.t1,345,793,240,17,8,11
Montipora_capitata_PredGene_g7066.t1,466,284,196,21,31,29
Montipora_capitata_PredGene_adi2mcaRNA4183_R1.t1,239,284,80,46,37,50
Montipora_capitata_PredGene_g28401.t1,0,0,0,10,4,0
Montipora_capitata_PredGene_adi2mcaRNA15775_R0.t1,1868,1782,1604,8,14,13
Montipora_capitata_PredGene_g13557.t1,0,0,0,16,10,3
Montipora_capitata_PredGene_g45494.t1,0,0,0,0,0,0
Montipora_capitata_PredGene_g22200.t1,0,3,2,5,15,9
Montipora_capitata_PredGene_g63134.t1,0,0,0,11,11,17
Montipora_capitata_PredGene_g35490.t1,242,105,237,38,39,34
Montipora_capitata_PredGene_g16534.t1,0,0,0,8,16,6
Montipora_capitata_PredGene_g32189.t1,0,0,0,0,6,3
Montipora_capitata_PredGene_g34677.t1,0,0,0,28,40,6
Montipora_capitata_PredGene_g41294.t1,4,13,0,5,3,18
Montipora_capitata_PredGene_adi2mcaRNA12356_R6.t1,103,28,0,19,30,14
Montipora_capitata_PredGene_g41087.t1,21,18,23,4,6,6
Montipora_capitata_PredGene_g46636.t1,0,0,0,14,19,16
Montipora_capitata_PredGene_g71423.t1,118,170,206,34,15,23
Montipora_capitata_PredGene_adi2mcaRNA14181_R9.t1,2,0,0,12,12,6
Montipora_capitata_PredGene_g57907.t1,0,0,0,19,22,0
Montipora_capitata_PredGene_g66191.t1,162,164,366,23,27,27
Montipora_capitata_PredGene_g29894.t1,31,148,94,9,14,7
Montipora_capitata_PredGene_g54112.t1,0,0,0,8,4,3
Montipora_capitata_PredGene_g62273.t1,163,939,459,16,13,9
Montipora_capitata_PredGene_g56996.t1,98,51,144,0,0,4
Montipora_capitata_PredGene_g11146.t1,0,0,0,18,15,36
Montipora_capitata_PredGene_g36402.t1,0,0,0,0,0,0
Montipora_capitata_PredGene_g19021.t1,0,0,3,4,10,7
Montipora_capitata_PredGene_adi2mcaRNA31529_R7.t1,0,0,0,12,9,14
Montipora_capitata_PredGene_g51551.t1,0,0,0,21,14,16
Montipora_capitata_PredGene_g27504.t1,0,236,0,0,18,0
Montipora_capitata_PredGene_adi2mcaRNA36259_R0.t1,464,306,340,7,8,6
Montipora_capitata_PredGene_g4884.t1,42,0,16,33,26,22
Montipora_capitata_PredGene_g51202.t1,0,0,0,1,0,6
Montipora_capitata_PredGene_g50482.t1,0,0,0,5,0,14
Montipora_capitata_PredGene_g38208.t1,994,863,631,17,15,25
Montipora_capitata_PredGene_g47342.t1,0,0,0,9,3,6
Montipora_capitata_PredGene_g61338.t1,0,0,0,9,6,20
Montipora_capitata_PredGene_adi2mcaRNA30545_R2.t1,0,0,0,14,30,18
Montipora_capitata_PredGene_adi2mcaRNA29515_R3.t1,0,0,0,0,0,0
Montipora_capitata_PredGene_g54110.t1,0,0,0,1,1,1
Montipora_capitata_PredGene_g14310.t1,0,0,0,10,0,4
Montipora_capitata_PredGene_adi2mcaRNA37267_R7.t1,16,0,23,13,7,15
Montipora_capitata_PredGene_g15078.t1,4,9,7,30,7,10
Montipora_capitata_PredGene_g28313.t1,0,0,0,0,13,10
Montipora_capitata_PredGene_g59742.t1,0,0,0,9,5,5
Montipora_capitata_PredGene_g51367.t1,187,102,107,13,15,11
Montipora_capitata_PredGene_g7064.t1,0,0,0,0,2,0
Montipora_capitata_PredGene_adi2mcaRNA12356_R4.t1,4,38,165,41,60,96
Montipora_capitata_PredGene_g61344.t1,0,0,0,26,7,10
Montipora_capitata_PredGene_g51164.t1,136,197,126,30,21,30
Montipora_capitata_PredGene_g43236.t1,267,386,114,13,18,6
Montipora_capitata_PredGene_g54251.t1,504,510,297,42,38,46
Montipora_capitata_PredGene_g45638.t1,0,0,0,3,8,4
Montipora_capitata_PredGene_g36039.t1,48,99,54,22,9,7
Montipora_capitata_PredGene_g41803.t1,4,0,0,0,11,5
Montipora_capitata_PredGene_g11125.t1,3,52,0,4,10,2
Montipora_capitata_PredGene_g45275.t1,100,86,91,8,14,5
Montipora_capitata_PredGene_g52220.t1,0,0,0,11,6,6
Montipora_capitata_PredGene_g56598.t1,0,0,0,14,29,20
Montipora_capitata_PredGene_adi2mcaRNA18411_R9.t1,0,0,0,7,13,22
Montipora_capitata_PredGene_g41057.t1,286,233,128,22,41,27
Montipora_capitata_PredGene_g19589.t1,5,3,0,0,3,0
Montipora_capitata_PredGene_adi2mcaRNA18399_R0.t1,0,0,11,11,44,48
