"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"4562","GO:0034750",1,0.738853877279754,0,1,"Scrib-APC-beta-catenin complex","CC"
"4566","GO:0034769",1,0.542761324185215,0,2,"basement membrane disassembly","BP"
"4567","GO:0034770",1,0.739988867593343,0,1,"histone H4-K20 methylation","BP"
"4572","GO:0034967",1,0.741313479160314,0,1,"Set3 complex","CC"
"4573","GO:0034968",1,0.546490552312705,0,2,"histone lysine methylation","BP"
"4574","GO:0034972",1,0.542447402723516,0,2,"histone H3-R26 methylation","BP"
"4575","GO:0034975",1,0.736466580253639,0,1,"protein folding in endoplasmic reticulum","BP"
"4578","GO:0034982",1,0.543768420759907,0,2,"mitochondrial protein processing","BP"
"4579","GO:0034983",1,0.737704195352845,0,1,"peptidyl-lysine deacetylation","BP"
"4580","GO:0034987",1,0.74191252301527,0,1,"immunoglobulin receptor binding","MF"
"4581","GO:0034988",1,0.738170900534749,0,1,"Fc-gamma receptor I complex binding","MF"
"4582","GO:0035001",1,0.540415971574946,0,2,"dorsal trunk growth, open tracheal system","BP"
"4583","GO:0035002",1,0.734474450743837,0,1,"liquid clearance, open tracheal system","BP"
"4584","GO:0035003",1,0.742394431457424,0,1,"subapical complex","CC"
"4585","GO:0035011",1,0.540415971574946,0,2,"melanotic encapsulation of foreign target","BP"
"4586","GO:0035015",1,0.735832929467315,0,1,"elongation of arista core","BP"
"4587","GO:0035017",1,0.738777406418816,0,1,"cuticle pattern formation","BP"
"4589","GO:0035021",1,0.737320317867007,0,1,"negative regulation of Rac protein signal transduction","BP"
"4590","GO:0035022",1,0.401586128381838,0,3,"positive regulation of Rac protein signal transduction","BP"
"4593","GO:0035025",1,0.293616203668655,0,4,"positive regulation of Rho protein signal transduction","BP"
"4595","GO:0035035",1,0.400931738061961,0,3,"histone acetyltransferase binding","MF"
"4597","GO:0035041",1,0.7343038147074,0,1,"sperm chromatin decondensation","BP"
"4600","GO:0035060",1,0.7363866331854,0,1,"brahma complex","CC"
"4602","GO:0035063",1,0.544280163570856,0,2,"nuclear speck organization","BP"
"4605","GO:0035066",1,0.398616039735942,0,3,"positive regulation of histone acetylation","BP"
"4606","GO:0035067",1,0.540596171393089,0,2,"negative regulation of histone acetylation","BP"
"4607","GO:0035075",1,0.737637748511541,0,1,"response to ecdysone","BP"
"4608","GO:0035076",1,0.7343038147074,0,1,"ecdysone receptor-mediated signaling pathway","BP"
"4609","GO:0035080",1,0.737637748511541,0,1,"heat shock-mediated polytene chromosome puffing","BP"
"4612","GO:0035088",1,0.737717438028412,0,1,"establishment or maintenance of apical/basal cell polarity","BP"
"4613","GO:0035089",1,0.545667884282498,0,2,"establishment of apical/basal cell polarity","BP"
"4614","GO:0035090",1,0.741024731265597,0,1,"maintenance of apical/basal cell polarity","BP"
"4616","GO:0035092",1,0.7343038147074,0,1,"sperm chromatin condensation","BP"
"4620","GO:0035096",1,0.741703825291185,0,1,"larval midgut cell programmed cell death","BP"
"4624","GO:0035112",1,0.738853877279754,0,1,"genitalia morphogenesis","BP"
"4626","GO:0035116",1,0.120159251988125,0,7,"embryonic hindlimb morphogenesis","BP"
"4627","GO:0035122",1,0.740301059535724,0,1,"embryonic medial fin morphogenesis","BP"
"4628","GO:0035124",1,0.73615214451549,0,1,"embryonic caudal fin morphogenesis","BP"
"4633","GO:0035148",1,0.298263091341197,0,4,"tube formation","BP"
"4636","GO:0035153",1,0.738777406418816,0,1,"epithelial cell type specification, open tracheal system","BP"
"4639","GO:0035159",1,0.739437741122853,0,1,"regulation of tube length, open tracheal system","BP"
"4641","GO:0035162",1,0.159915718241288,0,6,"embryonic hemopoiesis","BP"
"4642","GO:0035166",1,0.544656290569711,0,2,"post-embryonic hemopoiesis","BP"
"4643","GO:0035167",1,0.737637748511541,0,1,"larval lymph gland hemopoiesis","BP"
"4645","GO:0035171",1,0.741703825291185,0,1,"lamellocyte differentiation","BP"
"4649","GO:0035192",1,0.742808736844739,0,1,"nuclear cortical migration","BP"
"4650","GO:0035194",1,0.405362266791953,0,3,"post-transcriptional gene silencing by RNA","BP"
"4653","GO:0035197",1,0.403968004863346,0,3,"siRNA binding","MF"
"4654","GO:0035198",1,0.222295723593642,0,5,"miRNA binding","MF"
"4656","GO:0035209",1,0.739437741122853,0,1,"pupal development","BP"
"4657","GO:0035212",1,0.735502003943186,0,1,"cell competition in a multicellular organism","BP"
"4661","GO:0035218",1,0.735832929467315,0,1,"leg disc development","BP"
"4666","GO:0035234",1,0.545441189010185,0,2,"ectopic germ cell programmed cell death","BP"
"4672","GO:0035255",1,0.734575097372952,0,1,"ionotropic glutamate receptor binding","MF"
"4674","GO:0035259",1,0.544495615746804,0,2,"glucocorticoid receptor binding","MF"
"4675","GO:0035261",1,0.734845235847666,0,1,"external genitalia morphogenesis","BP"
"4679","GO:0035267",1,0.545506917816382,0,2,"NuA4 histone acetyltransferase complex","CC"
"4682","GO:0035278",1,0.405485570630171,0,3,"miRNA mediated inhibition of translation","BP"
"4683","GO:0035279",1,0.545583370882177,0,2,"mRNA cleavage involved in gene silencing by miRNA","BP"
"4684","GO:0035280",1,0.549218517791091,0,2,"miRNA loading onto RISC involved in gene silencing by miRNA","BP"
"4685","GO:0035293",1,0.738777406418816,0,1,"chitin-based larval cuticle pattern formation","BP"
"4686","GO:0035295",1,0.736553390877228,0,1,"tube development","BP"
"4689","GO:0035307",1,0.544038162971321,0,2,"positive regulation of protein dephosphorylation","BP"
"4690","GO:0035308",1,0.734381421057829,0,1,"negative regulation of protein dephosphorylation","BP"
"4693","GO:0035313",1,0.737320317867007,0,1,"wound healing, spreading of epidermal cells","BP"
"4694","GO:0035315",1,0.543313660010602,0,2,"hair cell differentiation","BP"
"4695","GO:0035325",1,0.541253233836409,0,2,"Toll-like receptor binding","MF"
"4696","GO:0035329",1,0.398644587382904,0,3,"hippo signaling","BP"
"4697","GO:0035330",1,0.739920719693019,0,1,"regulation of hippo signaling","BP"
"4699","GO:0035332",1,0.547117011822289,0,2,"positive regulation of hippo signaling","BP"
"4701","GO:0035336",1,0.735029636925067,0,1,"long-chain fatty-acyl-CoA metabolic process","BP"
"4702","GO:0035338",1,0.738818676903335,0,1,"long-chain fatty-acyl-CoA biosynthetic process","BP"
"4703","GO:0035350",1,0.735788043786447,0,1,"FAD transmembrane transport","BP"
"4704","GO:0035356",1,0.736070914546779,0,1,"cellular triglyceride homeostasis","BP"
"4706","GO:0035360",1,0.738189890047756,0,1,"positive regulation of peroxisome proliferator activated receptor signaling pathway","BP"
"4707","GO:0035363",1,0.540890852435947,0,2,"histone locus body","CC"
"4708","GO:0035368",1,0.540981900718738,0,2,"selenocysteine insertion sequence binding","MF"
"4709","GO:0035370",1,0.734489944374724,0,1,"UBC13-UEV1A complex","CC"
"4712","GO:0035374",1,0.298148084201376,0,4,"chondroitin sulfate binding","MF"
"4715","GO:0035382",1,0.734791315943382,0,1,"sterol transmembrane transport","BP"
"4718","GO:0035426",1,0.739544154443592,0,1,"extracellular matrix-cell signaling","BP"
"4721","GO:0035436",1,0.736211024985489,0,1,"triose phosphate transmembrane transport","BP"
"4723","GO:0035442",1,0.737611061267748,0,1,"dipeptide transmembrane transport","BP"
"4724","GO:0035445",1,0.546799482990686,0,2,"borate transmembrane transport","BP"
"4725","GO:0035455",1,0.217465235545769,0,5,"response to interferon-alpha","BP"
"4726","GO:0035456",1,0.735989382414141,0,1,"response to interferon-beta","BP"
"4727","GO:0035458",1,0.544903368887865,0,2,"cellular response to interferon-beta","BP"
"4728","GO:0035459",1,0.73509858515866,0,1,"vesicle cargo loading","BP"
"4730","GO:0035473",1,0.743164619160131,0,1,"lipase binding","MF"
"4731","GO:0035481",1,0.735380723345305,0,1,"positive regulation of Notch signaling pathway involved in heart induction","BP"
"4733","GO:0035497",1,0.738700183826328,0,1,"cAMP response element binding","MF"
"4735","GO:0035513",1,0.54148939681399,0,2,"oxidative RNA demethylation","BP"
"4736","GO:0035515",1,0.54148939681399,0,2,"oxidative RNA demethylase activity","MF"
"4739","GO:0035519",1,0.54525885974681,0,2,"protein K29-linked ubiquitination","BP"
"4740","GO:0035521",1,0.735044968773323,0,1,"monoubiquitinated histone deubiquitination","BP"
"4742","GO:0035529",1,0.73558510530623,0,1,"NADH pyrophosphatase activity","MF"
"4743","GO:0035538",1,0.735449001399062,0,1,"carbohydrate response element binding","MF"
"4748","GO:0035567",1,0.544576678223946,0,2,"non-canonical Wnt signaling pathway","BP"
"4751","GO:0035579",1,0.159821403617375,0,6,"specific granule membrane","CC"
"4755","GO:0035596",1,0.737651068933872,0,1,"methylthiotransferase activity","MF"
"4756","GO:0035598",1,0.737651068933872,0,1,"N6-threonylcarbomyladenosine methylthiotransferase activity","MF"
"4757","GO:0035600",1,0.737651068933872,0,1,"tRNA methylthiolation","BP"
"4758","GO:0035609",1,0.738888916092604,0,1,"C-terminal protein deglutamylation","BP"
"4760","GO:0035613",1,0.542001578890061,0,2,"RNA stem-loop binding","MF"
"4762","GO:0035617",1,0.738622216575646,0,1,"stress granule disassembly","BP"
"4766","GO:0035631",1,0.400052505466214,0,3,"CD40 receptor complex","CC"
"4768","GO:0035640",1,0.220648038579914,0,5,"exploration behavior","BP"
"4769","GO:0035641",1,0.300375743548907,0,4,"locomotory exploration behavior","BP"
"4770","GO:0035646",1,0.540302592216132,0,2,"endosome to melanosome transport","BP"
"4771","GO:0035650",1,0.540190895949165,0,2,"AP-1 adaptor complex binding","MF"
"4773","GO:0035652",1,0.738075396854725,0,1,"clathrin-coated vesicle cargo loading","BP"
"4775","GO:0035666",1,0.73782936681402,0,1,"TRIF-dependent toll-like receptor signaling pathway","BP"
"4776","GO:0035674",1,0.738139168713944,0,1,"tricarboxylic acid transmembrane transport","BP"
"4778","GO:0035710",1,0.542299615677957,0,2,"CD4-positive, alpha-beta T cell activation","BP"
"4782","GO:0035726",1,0.542106262951108,0,2,"common myeloid progenitor cell proliferation","BP"
"4785","GO:0035748",1,0.741024731265597,0,1,"myelin sheath abaxonal region","CC"
"4786","GO:0035751",1,0.551930771577782,0,2,"regulation of lysosomal lumen pH","BP"
"4787","GO:0035752",1,0.736846625030718,0,1,"lysosomal lumen pH elevation","BP"
"4788","GO:0035767",1,0.741406055785196,0,1,"endothelial cell chemotaxis","BP"
"4789","GO:0035770",1,0.742016092994902,0,1,"ribonucleoprotein granule","CC"
"4791","GO:0035778",1,0.7350219688961,0,1,"pronephric nephron tubule epithelial cell differentiation","BP"
"4794","GO:0035804",1,0.545394893428322,0,2,"structural constituent of egg coat","MF"
"4795","GO:0035805",1,0.545394893428322,0,2,"egg coat","CC"
"4796","GO:0035807",1,0.735456578782334,0,1,"positive regulation of blood coagulation in other organism","BP"
"4797","GO:0035809",1,0.738694212673841,0,1,"regulation of urine volume","BP"
"4798","GO:0035811",1,0.546799482990686,0,2,"negative regulation of urine volume","BP"
"4799","GO:0035814",1,0.734489944374724,0,1,"negative regulation of renal sodium excretion","BP"
"4800","GO:0035821",1,0.216981744541761,0,5,"modulation of process of other organism","BP"
"4802","GO:0035839",1,0.736689945130655,0,1,"non-growing cell tip","CC"
"4803","GO:0035840",1,0.736689945130655,0,1,"old growing cell tip","CC"
"4804","GO:0035841",1,0.735817976485098,0,1,"new growing cell tip","CC"
"4810","GO:0035855",1,0.73693140863934,0,1,"megakaryocyte development","BP"
"4811","GO:0035860",1,0.741348901209502,0,1,"glial cell-derived neurotrophic factor receptor signaling pathway","BP"
"4816","GO:0035873",1,0.400710881592725,0,3,"lactate transmembrane transport","BP"
"4817","GO:0035877",1,0.40179079723369,0,3,"death effector domain binding","MF"
"4818","GO:0035879",1,0.543168226299642,0,2,"plasma membrane lactate transport","BP"
"4819","GO:0035898",1,0.738694212673841,0,1,"parathyroid hormone secretion","BP"
"4820","GO:0035900",1,0.736026479209956,0,1,"response to isolation stress","BP"
"4821","GO:0035902",1,0.543064380012367,0,2,"response to immobilization stress","BP"
"4826","GO:0035914",1,0.0871253237665039,0,8,"skeletal muscle cell differentiation","BP"
"4827","GO:0035921",1,0.735479299756113,0,1,"desmosome disassembly","BP"
"4829","GO:0035925",1,0.160871825595479,0,6,"mRNA 3'-UTR AU-rich region binding","MF"
"4830","GO:0035927",1,0.739050273245697,0,1,"RNA import into mitochondrion","BP"
"4831","GO:0035928",1,0.543681663420383,0,2,"rRNA import into mitochondrion","BP"
"4832","GO:0035934",1,0.734334865602935,0,1,"corticosterone secretion","BP"
"4833","GO:0035965",1,0.735029636925067,0,1,"cardiolipin acyl-chain remodeling","BP"
"4836","GO:0035973",1,0.545097041417721,0,2,"aggrephagy","BP"
"4837","GO:0035974",1,0.734752766912488,0,1,"meiotic spindle pole body","CC"
"4839","GO:0035988",1,0.295768657622119,0,4,"chondrocyte proliferation","BP"
"4842","GO:0035997",1,0.544738983434209,0,2,"rhabdomere microvillus membrane","CC"
"4845","GO:0036003",1,0.740730870525439,0,1,"positive regulation of transcription from RNA polymerase II promoter in response to stress","BP"
"4846","GO:0036010",1,0.543354669955373,0,2,"protein localization to endosome","BP"
"4847","GO:0036019",1,0.735996806618943,0,1,"endolysosome","CC"
"4848","GO:0036020",1,0.297051149985056,0,4,"endolysosome membrane","CC"
"4849","GO:0036022",1,0.741348901209502,0,1,"limb joint morphogenesis","BP"
"4850","GO:0036023",1,0.738853877279754,0,1,"embryonic skeletal limb joint morphogenesis","BP"
"4851","GO:0036035",1,0.407728661394279,0,3,"osteoclast development","BP"
"4852","GO:0036037",1,0.742280361158105,0,1,"CD8-positive, alpha-beta T cell activation","BP"
"4853","GO:0036041",1,0.734575097372952,0,1,"long-chain fatty acid binding","MF"
"4858","GO:0036062",1,0.540415971574946,0,2,"presynaptic periactive zone","CC"
"4860","GO:0036065",1,0.737203461633099,0,1,"fucosylation","BP"
"4862","GO:0036088",1,0.541644954499754,0,2,"D-serine catabolic process","BP"
"4863","GO:0036091",1,0.736144772712399,0,1,"positive regulation of transcription from RNA polymerase II promoter in response to oxidative stress","BP"
"4865","GO:0036094",1,0.541846890976344,0,2,"small molecule binding","MF"
"4868","GO:0036101",1,0.736277062743522,0,1,"leukotriene B4 catabolic process","BP"
"4869","GO:0036109",1,0.738359108405868,0,1,"alpha-linolenic acid metabolic process","BP"
"4870","GO:0036113",1,0.738359108405868,0,1,"very long-chain fatty-acyl-CoA catabolic process","BP"
"4871","GO:0036115",1,0.736070914546779,0,1,"fatty-acyl-CoA catabolic process","BP"
"4873","GO:0036121",1,0.736291708078605,0,1,"double-stranded DNA helicase activity","MF"
"4876","GO:0036130",1,0.738177234485995,0,1,"prostaglandin H2 endoperoxidase reductase activity","MF"
"4879","GO:0036148",1,0.735832929467315,0,1,"phosphatidylglycerol acyl-chain remodeling","BP"
"4880","GO:0036151",1,0.738877254489047,0,1,"phosphatidylcholine acyl-chain remodeling","BP"
"4883","GO:0036156",1,0.302571369462595,0,4,"inner dynein arm","CC"
"4886","GO:0036159",1,0.409436776429528,0,3,"inner dynein arm assembly","BP"
"4887","GO:0036195",1,0.541444259127372,0,2,"muscle cell projection membrane","CC"
"4890","GO:0036278",1,0.738975801478909,0,1,"positive regulation of transcription from RNA polymerase II promoter in response to nitrogen starvation","BP"
"4896","GO:0036310",1,0.544692127742407,0,2,"ATP-dependent DNA/DNA annealing activity","MF"
"4900","GO:0036336",1,0.738189890047756,0,1,"dendritic cell migration","BP"
"4902","GO:0036343",1,0.739180122964393,0,1,"psychomotor behavior","BP"
"4904","GO:0036359",1,0.736846625030718,0,1,"renal potassium excretion","BP"
"4905","GO:0036360",1,0.740354505834189,0,1,"sorocarp stalk morphogenesis","BP"
"4906","GO:0036368",1,0.738196211636574,0,1,"cone photoresponse recovery","BP"
"4909","GO:0036374",1,0.400079784048932,0,3,"glutathione hydrolase activity","MF"
"4910","GO:0036375",1,0.739920719693019,0,1,"Kibra-Ex-Mer complex","CC"
"4911","GO:0036376",1,0.735502003943186,0,1,"sodium ion export across plasma membrane","BP"
"4913","GO:0036402",1,0.736789833668518,0,1,"proteasome-activating activity","MF"
"4914","GO:0036403",1,0.738189890047756,0,1,"arachidonate 8(S)-lipoxygenase activity","MF"
"4915","GO:0036404",1,0.741869609364391,0,1,"conversion of ds siRNA to ss siRNA","BP"
"4916","GO:0036430",1,0.734683309035598,0,1,"CMP kinase activity","MF"
"4917","GO:0036431",1,0.734683309035598,0,1,"dCMP kinase activity","MF"
"4918","GO:0036444",1,0.738359108405868,0,1,"calcium import into the mitochondrion","BP"
"4919","GO:0036461",1,0.734691030878925,0,1,"BLOC-2 complex binding","MF"
"4920","GO:0036462",1,0.217204810441508,0,5,"TRAIL-activated apoptotic signaling pathway","BP"
"4923","GO:0036474",1,0.541914496516923,0,2,"cell death in response to hydrogen peroxide","BP"
"4924","GO:0036477",1,0.542016877926875,0,2,"somatodendritic compartment","CC"
"4925","GO:0036479",1,0.551930771577782,0,2,"peroxidase inhibitor activity","MF"
"4926","GO:0036486",1,0.399982308361536,0,3,"ventral trunk neural crest cell migration","BP"
"4927","GO:0036487",1,0.740846547891404,0,1,"nitric-oxide synthase inhibitor activity","MF"
"4930","GO:0036499",1,0.541130520463762,0,2,"PERK-mediated unfolded protein response","BP"
"4932","GO:0036513",1,0.541886117079551,0,2,"Derlin-1 retrotranslocation complex","CC"
"4933","GO:0036517",1,0.736379348060426,0,1,"chemoattraction of serotonergic neuron axon","BP"
"4934","GO:0036518",1,0.736379348060426,0,1,"chemorepulsion of dopaminergic neuron axon","BP"
"4935","GO:0036520",1,0.738853877279754,0,1,"astrocyte-dopaminergic neuron signaling","BP"
"4938","GO:0038007",1,0.119335953090385,0,7,"netrin-activated signaling pathway","BP"
"4939","GO:0038016",1,0.737050665764709,0,1,"insulin receptor internalization","BP"
"4943","GO:0038026",1,0.740931858353257,0,1,"reelin-mediated signaling pathway","BP"
"4944","GO:0038031",1,0.544576678223946,0,2,"non-canonical Wnt signaling pathway via JNK cascade","BP"
"4945","GO:0038033",1,0.543419578737382,0,2,"positive regulation of endothelial cell chemotaxis by VEGF-activated vascular endothelial growth factor receptor signaling pathway","BP"
"4947","GO:0038038",1,0.74065505510851,0,1,"G protein-coupled receptor homodimeric complex","CC"
"4949","GO:0038060",1,0.544527384700799,0,2,"nitric oxide-cGMP-mediated signaling pathway","BP"
"4950","GO:0038061",1,0.741869609364391,0,1,"NIK/NF-kappaB signaling","BP"
"4951","GO:0038062",1,0.544876921548884,0,2,"protein tyrosine kinase collagen receptor activity","MF"
"4954","GO:0038083",1,0.542870068406126,0,2,"peptidyl-tyrosine autophosphorylation","BP"
"4955","GO:0038084",1,0.294070737374697,0,4,"vascular endothelial growth factor signaling pathway","BP"
"4956","GO:0038085",1,0.735243743991264,0,1,"vascular endothelial growth factor binding","MF"
"4957","GO:0038095",1,0.218266774977669,0,5,"Fc-epsilon receptor signaling pathway","BP"
"4959","GO:0038102",1,0.736632585151952,0,1,"activin receptor antagonist activity","MF"
"4960","GO:0038108",1,0.736889077992215,0,1,"negative regulation of appetite by leptin-mediated signaling pathway","BP"
"4961","GO:0038116",1,0.742044078237754,0,1,"chemokine (C-C motif) ligand 21 signaling pathway","BP"
"4962","GO:0038163",1,0.734621497464661,0,1,"thrombopoietin-mediated signaling pathway","BP"
"4963","GO:0038166",1,0.398373730763858,0,3,"angiotensin-activated signaling pathway","BP"
"4964","GO:0038180",1,0.742136448704352,0,1,"nerve growth factor signaling pathway","BP"
"4967","GO:0038191",1,0.737388555646867,0,1,"neuropilin binding","MF"
"4968","GO:0038194",1,0.737940150595509,0,1,"thyroid-stimulating hormone signaling pathway","BP"
"4969","GO:0038202",1,0.549926136207223,0,2,"TORC1 signaling","BP"
"4978","GO:0039552",1,0.734350386915956,0,1,"RIG-I binding","MF"
"4985","GO:0039692",1,0.7363866331854,0,1,"single stranded viral RNA replication via double stranded DNA intermediate","BP"
"4987","GO:0039694",1,0.736218373239778,0,1,"viral RNA genome replication","BP"
"4988","GO:0039706",1,0.29834794827358,0,4,"co-receptor binding","MF"
"4990","GO:0040001",1,0.738139168713944,0,1,"establishment of mitotic spindle localization","BP"
"4991","GO:0040002",1,0.743205709112232,0,1,"collagen and cuticulin-based cuticle development","BP"
"4994","GO:0040011",1,0.293943215448929,0,4,"locomotion","BP"
"4997","GO:0040015",1,0.541044436601547,0,2,"negative regulation of multicellular organism growth","BP"
"5003","GO:0040026",1,0.739580938705074,0,1,"positive regulation of vulval development","BP"
"5005","GO:0040029",1,0.542447402723516,0,2,"regulation of gene expression, epigenetic","BP"
"5007","GO:0040036",1,0.544939146634715,0,2,"regulation of fibroblast growth factor receptor signaling pathway","BP"
"5008","GO:0040037",1,0.118210484379056,0,7,"negative regulation of fibroblast growth factor receptor signaling pathway","BP"
"5009","GO:0040038",1,0.7367969441434,0,1,"polar body extrusion after meiotic divisions","BP"
"5013","GO:0042026",1,0.738017652930861,0,1,"protein refolding","BP"
"5015","GO:0042044",1,0.546799482990686,0,2,"fluid transport","BP"
"5018","GO:0042052",1,0.542896467617431,0,2,"rhabdomere development","BP"
"5024","GO:0042062",1,0.406414126019694,0,3,"long-term strengthening of neuromuscular junction","BP"
"5025","GO:0042067",1,0.739437741122853,0,1,"establishment of ommatidial planar polarity","BP"
"5029","GO:0042088",1,0.542218695066474,0,2,"T-helper 1 type immune response","BP"
"5030","GO:0042098",1,0.735167414200005,0,1,"T cell proliferation","BP"
"5031","GO:0042100",1,0.735996806618943,0,1,"B cell proliferation","BP"
"5032","GO:0042101",1,0.736466580253639,0,1,"T cell receptor complex","CC"
"5033","GO:0042102",1,0.218185019332688,0,5,"positive regulation of T cell proliferation","BP"
"5034","GO:0042104",1,0.735592648253854,0,1,"positive regulation of activated T cell proliferation","BP"
"5037","GO:0042116",1,0.295336068019756,0,4,"macrophage activation","BP"
"5038","GO:0042117",1,0.543848519261073,0,2,"monocyte activation","BP"
"5039","GO:0042118",1,0.545709179798923,0,2,"endothelial cell activation","BP"
"5040","GO:0042119",1,0.735996806618943,0,1,"neutrophil activation","BP"
"5042","GO:0042129",1,0.29635115039914,0,4,"regulation of T cell proliferation","BP"
"5044","GO:0042134",1,0.735922456951962,0,1,"rRNA primary transcript binding","MF"
"5045","GO:0042135",1,0.738888916092604,0,1,"neurotransmitter catabolic process","BP"
"5047","GO:0042137",1,0.73693140863934,0,1,"sequestering of neurotransmitter","BP"
"5049","GO:0042148",1,0.735929902564009,0,1,"strand invasion","BP"
"5051","GO:0042151",1,0.397026337723726,0,3,"nematocyst","CC"
"5053","GO:0042158",1,0.743164619160131,0,1,"lipoprotein biosynthetic process","BP"
"5054","GO:0042159",1,0.546410156257851,0,2,"lipoprotein catabolic process","BP"
"5058","GO:0042167",1,0.735228490742806,0,1,"heme catabolic process","BP"
"5059","GO:0042169",1,0.402097882798484,0,3,"SH2 domain binding","MF"
"5063","GO:0042177",1,0.118365658973898,0,7,"negative regulation of protein catabolic process","BP"
"5067","GO:0042247",1,0.397642471997356,0,3,"establishment of planar polarity of follicular epithelium","BP"
"5068","GO:0042249",1,0.738427169258631,0,1,"establishment of planar polarity of embryonic epithelium","BP"
"5071","GO:0042262",1,0.734714190010544,0,1,"DNA protection","BP"
"5073","GO:0042275",1,0.734489944374724,0,1,"error-free postreplication DNA repair","BP"
"5077","GO:0042288",1,0.542227843654643,0,2,"MHC class I protein binding","MF"
"5078","GO:0042289",1,0.736945491305768,0,1,"MHC class II protein binding","MF"
"5079","GO:0042297",1,0.398976304563659,0,3,"vocal learning","BP"
"5080","GO:0042301",1,0.543834993421074,0,2,"phosphate ion binding","MF"
"5082","GO:0042306",1,0.743027327392628,0,1,"regulation of protein import into nucleus","BP"
"5084","GO:0042308",1,0.736306342497458,0,1,"negative regulation of protein import into nucleus","BP"
"5085","GO:0042310",1,0.540227003799736,0,2,"vasoconstriction","BP"
"5086","GO:0042311",1,0.541784642462185,0,2,"vasodilation","BP"
"5089","GO:0042327",1,0.296195776922437,0,4,"positive regulation of phosphorylation","BP"
"5094","GO:0042361",1,0.736277062743522,0,1,"menaquinone catabolic process","BP"
"5095","GO:0042366",1,0.544034039633945,0,2,"cobalamin catabolic process","BP"
"5097","GO:0042376",1,0.736277062743522,0,1,"phylloquinone catabolic process","BP"
"5098","GO:0042377",1,0.736277062743522,0,1,"vitamin K catabolic process","BP"
"5101","GO:0042392",1,0.735840402677974,0,1,"sphingosine-1-phosphate phosphatase activity","MF"
"5105","GO:0042407",1,0.545040877566778,0,2,"cristae formation","BP"
"5106","GO:0042409",1,0.735607728172537,0,1,"caffeoyl-CoA O-methyltransferase activity","MF"
"5108","GO:0042420",1,0.544460281251694,0,2,"dopamine catabolic process","BP"
"5109","GO:0042421",1,0.544460281251694,0,2,"norepinephrine biosynthetic process","BP"
"5110","GO:0042423",1,0.737978974415363,0,1,"catecholamine biosynthetic process","BP"
"5112","GO:0042426",1,0.543909112317861,0,2,"choline catabolic process","BP"
"5114","GO:0042445",1,0.734334865602935,0,1,"hormone metabolic process","BP"
"5121","GO:0042471",1,0.738865574877309,0,1,"ear morphogenesis","BP"
"5123","GO:0042473",1,0.738865574877309,0,1,"outer ear morphogenesis","BP"
"5124","GO:0042474",1,0.738865574877309,0,1,"middle ear morphogenesis","BP"
"5126","GO:0042476",1,0.295150261589343,0,4,"odontogenesis","BP"
"5127","GO:0042487",1,0.741869609364391,0,1,"regulation of odontogenesis of dentin-containing tooth","BP"
"5128","GO:0042488",1,0.399289702207034,0,3,"positive regulation of odontogenesis of dentin-containing tooth","BP"
"5135","GO:0042539",1,0.541353547838423,0,2,"hypotonic salinity response","BP"
"5136","GO:0042541",1,0.543140358889385,0,2,"hemoglobin biosynthetic process","BP"
"5147","GO:0042583",1,0.73665411869172,0,1,"chromaffin granule","CC"
"5153","GO:0042590",1,0.735380723345305,0,1,"antigen processing and presentation of exogenous peptide antigen via MHC class I","BP"
"5157","GO:0042597",1,0.547042298180403,0,2,"periplasmic space","CC"
"5158","GO:0042602",1,0.735228490742806,0,1,"riboflavin reductase (NADPH) activity","MF"
"5159","GO:0042605",1,0.736070914546779,0,1,"peptide antigen binding","MF"
"5161","GO:0042609",1,0.541932103527663,0,2,"CD4 receptor binding","MF"
"5162","GO:0042622",1,0.29616150032828,0,4,"photoreceptor outer segment membrane","CC"
"5163","GO:0042625",1,0.734458953763181,0,1,"ATPase-coupled ion transmembrane transporter activity","MF"
"5165","GO:0042627",1,0.743164619160131,0,1,"chylomicron","CC"
"5166","GO:0042631",1,0.741791716659687,0,1,"cellular response to water deprivation","BP"
"5168","GO:0042641",1,0.405922223925794,0,3,"actomyosin","CC"
"5169","GO:0042645",1,0.216847183493502,0,5,"mitochondrial nucleoid","CC"
"5174","GO:0042669",1,0.7382654746102,0,1,"regulation of inner ear auditory receptor cell fate specification","BP"
"5179","GO:0042700",1,0.73542625828807,0,1,"luteinizing hormone signaling pathway","BP"
"5180","GO:0042701",1,0.543871806830962,0,2,"progesterone secretion","BP"
"5181","GO:0042709",1,0.540612774574785,0,2,"succinate-CoA ligase complex","CC"
"5188","GO:0042747",1,0.542750893837173,0,2,"circadian sleep/wake cycle, REM sleep","BP"
"5191","GO:0042753",1,0.736188964421832,0,1,"positive regulation of circadian rhythm","BP"
"5192","GO:0042754",1,0.547836292371806,0,2,"negative regulation of circadian rhythm","BP"
"5193","GO:0042755",1,0.539823934273375,0,2,"eating behavior","BP"
"5194","GO:0042756",1,0.738196211636574,0,1,"drinking behavior","BP"
"5195","GO:0042758",1,0.738359108405868,0,1,"long-chain fatty acid catabolic process","BP"
"5198","GO:0042766",1,0.541019122104994,0,2,"nucleosome mobilization","BP"
"5199","GO:0042770",1,0.541632495074794,0,2,"signal transduction in response to DNA damage","BP"
