gene_id,1041,1471,1637,Sample1,Sample2,Sample3
STRG.17215,13,14,16,4,8,0
STRG.10242,85,37,76,67,64,85
STRG.17217,1,5,0,0,0,0
STRG.10240,150,156,207,56,61,76
STRG.17219,14,8,69,8,3,13
STRG.17218,39,39,40,10,12,8
Pocillopora_acuta_HIv1_PredGene_g14915.t1,0,0,0,0,1,0
STRG.10249,8,14,10,6,5,5
STRG.10248,216,246,158,74,134,109
STRG.20947,68,13,51,14,35,62
STRG.20946,26,25,32,18,7,16
STRG.20945,37,22,23,40,46,42
STRG.20944,42,4,12,14,13,13
STRG.20943,256,176,138,102,83,74
STRG.20942,88,48,46,53,38,34
STRG.20941,184,14,6,65,3,5
STRG.20940,609,348,207,120,64,56
Pocillopora_acuta_HIv1_PredGene_26803_t,0,0,0,0,0,0
STRG.9301,720,832,516,119,181,142
STRG.20949,6,24,7,19,48,42
STRG.20948,34,36,20,5,4,19
Pocillopora_acuta_HIv1_PredGene_g15553.t1,0,23,13,0,0,0
Pocillopora_acuta_HIv1_PredGene_g28392.t1,0,0,0,2,6,7
Pocillopora_acuta_HIv1_PredGene_29960_t,0,0,0,1,0,44
STRG.4429,14,4,14,7,7,9
STRG.4428,70,22,59,22,47,47
STRG.3439,10,0,0,7,6,7
STRG.3438,369,215,244,256,240,271
STRG.3433,18,14,19,6,27,21
STRG.3432,11,16,7,11,2,2
STRG.4423,38,47,47,12,12,26
STRG.3430,2,0,0,1,2,2
STRG.3437,1498,1388,1678,3607,4194,5702
STRG.4424,20,20,16,6,8,13
STRG.3435,131,108,103,67,95,113
STRG.14996,34,41,27,8,34,23
STRG.7712,400,508,342,220,304,237
STRG.8961,110,134,92,89,121,102
Pocillopora_acuta_HIv1_PredGene_g33211.t1,0,0,0,3,0,0
STRG.7710,7,2,0,2,0,4
STRG.8963,6,4,0,6,4,6
Pocillopora_acuta_HIv1_PredGene_g10434.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g11801.t1,0,0,0,0,2,0
STRG.7716,99,114,140,102,169,163
STRG.8965,141,0,154,148,7,150
STRG.8966,89,159,95,40,17,27
STRG.8967,785,496,485,279,281,285
Pocillopora_acuta_HIv1_PredGene_21085_t,0,0,0,0,9,0
STRG.946,18,0,39,7,4,8
Pocillopora_acuta_HIv1_PredGene_g14917.t1,0,0,7,2,0,0
Pocillopora_acuta_HIv1_PredGene_5722_t,0,0,0,0,0,5
Pocillopora_acuta_HIv1_PredGene_g2736.t1,0,7,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g27065.t1,0,0,0,0,2,1
Pocillopora_acuta_HIv1_PredGene_g2804.t1,0,0,0,24,36,31
STRG.20425,20,0,27,23,7,31
Pocillopora_acuta_HIv1_PredGene_g31833.t1,0,0,0,2,0,2
Pocillopora_acuta_HIv1_PredGene_g16354.t1,0,0,0,7,0,0
STRG.945,80,57,133,42,48,77
Pocillopora_acuta_HIv1_PredGene_g30944.t1,0,0,0,0,0,0
STRG.11114,7,0,17,12,21,15
STRG.11115,16,10,4,14,19,19
STRG.11116,1200,1710,1291,638,1004,910
STRG.11117,1857,1286,1106,879,909,902
STRG.11110,73,22,68,23,21,18
STRG.11111,744,622,579,224,249,195
STRG.11112,97,110,45,37,34,36
STRG.11113,64,49,42,42,78,93
STRG.19954,40,13,33,44,37,61
STRG.11118,155,151,173,69,99,92
STRG.11119,356,268,343,190,274,360
STRG.8216,101,480,77,96,183,75
STRG.8217,294,542,170,388,638,378
STRG.8214,65,90,32,47,58,39
STRG.8215,243,439,164,128,236,139
STRG.8212,14,58,13,13,27,5
STRG.8213,56,52,35,19,41,23
STRG.8210,4,0,1,5,3,3
STRG.8211,7,3,1,4,9,4
STRG.19957,93,81,84,16,11,11
STRG.8218,119,178,83,50,72,47
STRG.8219,208,208,189,28,46,40
Pocillopora_acuta_HIv1_PredGene_g20463.t1,0,0,0,0,8,3
Pocillopora_acuta_HIv1_PredGene_g29607.t1,0,0,0,2,0,0
STRG.20055,193,127,130,61,51,49
STRG.20054,284,173,91,119,212,111
STRG.20057,92,32,31,64,47,88
STRG.2749,138,116,122,39,50,73
STRG.20051,268,130,150,67,86,106
STRG.20050,3,0,1,7,6,6
STRG.20053,169,132,155,109,90,133
STRG.20052,5,37,16,0,17,10
STRG.2742,83,24,10,35,27,45
STRG.943,595,441,538,187,237,212
STRG.2740,52,25,50,35,23,53
STRG.2741,17,34,23,42,89,63
STRG.2746,56,27,31,22,21,36
STRG.2747,22,36,21,10,18,14
STRG.2744,95,106,65,33,56,32
STRG.2745,56,48,55,39,80,68
Pocillopora_acuta_HIv1_PredGene_g32558.t1,0,0,0,1,2,5
STRG.1176,8,19,21,37,39,68
Pocillopora_acuta_HIv1_PredGene_g15287.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g16356.t1,0,0,0,2,1,0
STRG.23627,3,7,7,6,13,9
STRG.23626,3,2,1,6,2,3
STRG.23625,2,3,2,3,4,3
STRG.23624,3,5,4,4,4,4
STRG.23623,38,78,13,75,47,61
STRG.23622,3,4,0,10,9,7
STRG.23621,16,7,0,26,41,19
STRG.23620,34,50,47,121,225,0
STRG.23629,3,0,6,4,2,13
STRG.23628,3,3,2,2,9,3
STRG.16977,1195,778,812,698,565,730
Pocillopora_acuta_HIv1_PredGene_g729.t1,0,0,0,4,1,0
STRG.6119,89,106,74,36,27,19
STRG.6118,266,276,281,84,75,99
Pocillopora_acuta_HIv1_PredGene_g15285.t1,0,0,0,48,132,0
STRG.6113,909,2044,285,336,991,145
STRG.6112,87,51,12,19,16,8
STRG.6111,20,21,11,11,25,24
STRG.6110,11,8,12,4,5,6
STRG.6117,825,605,652,254,248,338
STRG.6116,45,37,45,41,31,21
STRG.6115,18,10,10,11,16,4
STRG.6114,28,0,22,25,11,38
STRG.11808,105,142,85,30,63,30
STRG.11809,359,515,260,193,237,190
STRG.11802,133,76,91,281,154,202
STRG.11803,54,14,28,87,20,35
STRG.11800,108,61,104,376,251,354
STRG.11801,5,3,0,6,6,3
STRG.11806,3124,5013,3596,5669,10002,9819
STRG.11807,3,4,2,2,3,3
STRG.11804,18,0,0,59,21,35
STRG.11805,6,0,11,3,3,8
Pocillopora_acuta_HIv1_PredGene_g9143.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g22897.t1,0,0,0,60,0,38
Pocillopora_acuta_HIv1_PredGene_g5851.t1,0,0,2,0,0,0
STRG.18997,13,11,0,6,12,4
Pocillopora_acuta_HIv1_PredGene_g11798.t1,0,0,0,0,0,0
STRG.23083,798,1019,660,576,750,602
STRG.18399,103,61,49,78,144,73
STRG.23081,100,77,64,28,25,30
STRG.23080,93,94,116,75,78,121
STRG.23087,462,436,488,215,181,217
STRG.20488,70,51,37,13,16,17
STRG.23085,322,269,216,217,307,196
STRG.23084,434,340,329,147,102,144
STRG.23089,90,49,43,29,16,16
STRG.20489,4,6,0,3,5,0
Pocillopora_acuta_HIv1_PredGene_g28929.t1,0,0,3,0,8,0
Pocillopora_acuta_HIv1_PredGene_g2312.t1,0,0,0,0,4,4
Pocillopora_acuta_HIv1_PredGene_g27774.t1,0,13,6,2,22,0
STRG.22974,1408,1065,1110,577,1041,1024
STRG.22975,30,43,34,10,11,6
STRG.22976,408,250,177,236,190,180
STRG.22977,6492,5425,5768,1022,996,1313
STRG.22970,582,587,628,198,205,249
STRG.22971,362,265,237,55,66,64
STRG.22972,18323,23486,17257,3226,5115,4251
STRG.22973,11,10,34,0,11,27
STRG.22978,126,40,94,30,14,27
STRG.22979,407,227,258,145,141,244
Pocillopora_acuta_HIv1_PredGene_g6276.t2,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g6276.t1,0,3,13,0,5,10
Pocillopora_acuta_HIv1_PredGene_g1539.t1,0,0,0,0,2,0
STRG.1468,37,10,19,0,7,4
STRG.1469,63,51,41,38,72,65
Pocillopora_acuta_HIv1_PredGene_g2721.t1,0,0,0,0,2,0
STRG.1462,74,98,61,55,77,68
STRG.1463,32,65,53,9,17,0
STRG.1460,113,221,88,54,43,33
STRG.1461,132,171,116,21,36,30
STRG.1466,40,33,19,10,18,10
STRG.1467,5,4,0,5,10,0
STRG.1464,118,88,126,70,83,79
STRG.1465,22,52,49,7,12,7
STRG.13428,11,2,29,3,12,10
STRG.13429,988,997,995,286,275,385
Pocillopora_acuta_HIv1_PredGene_g28571.t1,0,0,16,14,0,26
Pocillopora_acuta_HIv1_PredGene_g19314.t1,0,0,0,0,0,4
Pocillopora_acuta_HIv1_PredGene_g8874.t1,0,1,6,2,10,8
Pocillopora_acuta_HIv1_PredGene_g1021.t3,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g1021.t2,0,0,0,0,0,0
STRG.5463,20,0,16,7,9,12
Pocillopora_acuta_HIv1_PredGene_g16833.t1,0,10,6,11,14,8
Pocillopora_acuta_HIv1_PredGene_g25688.t1,0,0,0,4,2,0
STRG.22299,25,6,14,6,13,20
Pocillopora_acuta_HIv1_PredGene_g27212.t1,0,0,0,2,0,0
STRG.22298,1379,982,946,795,1030,972
Pocillopora_acuta_HIv1_PredGene_g14110.t1,0,33,15,5,14,0
Pocillopora_acuta_HIv1_PredGene_g14727.t1,0,0,1,0,0,0
Pocillopora_acuta_HIv1_PredGene_g14110.t3,0,0,0,4,173,335
STRG.21126,17,5,13,4,0,4
STRG.13185,12,34,20,12,14,24
STRG.13184,116,134,86,30,45,19
STRG.13187,185,235,120,104,156,145
STRG.13186,42,55,59,20,19,23
STRG.13181,24,32,16,36,50,52
STRG.13180,55,70,54,13,27,27
STRG.13183,23,20,19,14,10,11
STRG.13182,416,398,337,166,188,208
STRG.13189,341,496,202,76,173,135
STRG.13188,86,384,67,41,158,39
Pocillopora_acuta_HIv1_PredGene_g28569.t1,0,0,0,0,0,0
STRG.21926,18,13,31,14,14,17
STRG.22028,5,0,0,0,0,0
STRG.22029,116,12,87,67,9,43
STRG.22022,15,0,13,3,4,6
STRG.22023,2,10,4,4,19,9
STRG.22020,874,182,677,104,30,150
STRG.22021,2,10,0,0,0,0
STRG.22026,14,104,20,0,29,0
STRG.22027,6,4,1,6,4,9
STRG.22024,31,21,20,20,26,25
STRG.22025,719,630,723,80,63,90
Pocillopora_acuta_HIv1_PredGene_g12600.t1,0,0,0,0,6,0
STRG.13238,107,306,271,97,265,209
STRG.13237,24,0,8,32,43,54
STRG.13236,484,461,395,294,350,370
STRG.13235,179,134,184,111,97,154
STRG.13234,115,151,79,142,124,143
STRG.13233,91,52,67,18,38,27
STRG.13232,115,111,118,75,77,61
STRG.13231,181,114,99,117,142,176
STRG.13230,147,183,70,16,38,27
Pocillopora_acuta_HIv1_PredGene_g31759.t1,0,0,0,0,4,0
Pocillopora_acuta_HIv1_PredGene_g3829.t1,0,0,0,722,710,411
Pocillopora_acuta_HIv1_PredGene_g13230.t1,0,0,0,5,2,2
Pocillopora_acuta_HIv1_PredGene_g19669.t1,0,0,3,0,7,4
Pocillopora_acuta_HIv1_PredGene_g20702.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_4728_t,0,0,1,1,0,19
Pocillopora_acuta_HIv1_PredGene_12184_t,0,18,11,0,11,5
Pocillopora_acuta_HIv1_PredGene_g27593.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g26228.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g26228.t2,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_27042_t,0,110,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g22573.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g5853.t2,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_18172_t,0,54,0,4,0,3
Pocillopora_acuta_HIv1_PredGene_g22434.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g12698.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g2.t2,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g2.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g10644.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_30145_t,0,0,0,0,26,0
Pocillopora_acuta_HIv1_PredGene_22049_t,0,0,0,1,0,3
STRG.10768,98,70,82,31,43,48
STRG.10769,353,320,401,135,96,125
STRG.10764,784,739,818,273,314,419
STRG.10765,10,0,0,7,5,14
STRG.10766,25,14,35,34,40,56
STRG.10767,45,46,54,28,22,20
STRG.10760,159,26,51,72,25,61
STRG.10761,137,87,129,52,43,55
STRG.10762,35,62,48,21,61,32
STRG.10763,6,19,19,5,17,3
Pocillopora_acuta_HIv1_PredGene_g20700.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g6755.t1,0,0,0,3,4,4
STRG.3767,10,0,2,7,7,14
Pocillopora_acuta_HIv1_PredGene_g6728.t1,0,0,0,0,0,0
STRG.22746,2,3,4,3,8,6
STRG.22744,9,3,7,6,22,6
Pocillopora_acuta_HIv1_PredGene_g2310.t1,0,0,0,3,0,2
Pocillopora_acuta_HIv1_PredGene_g14698.t1,0,132,94,6,7,6
Pocillopora_acuta_HIv1_PredGene_g18126.t1,0,0,0,0,1,0
Pocillopora_acuta_HIv1_PredGene_g14030.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g33410.t1,0,0,2,4,0,2
Pocillopora_acuta_HIv1_PredGene_g17822.t1,0,0,0,0,2,0
Pocillopora_acuta_HIv1_PredGene_g24645.t1,0,0,0,3,0,7
Pocillopora_acuta_HIv1_PredGene_g10827.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g32580.t1,0,0,0,3,0,0
Pocillopora_acuta_HIv1_PredGene_g13583.t1,0,0,4,0,0,5
Pocillopora_acuta_HIv1_PredGene_g31033.t1,0,10,0,0,1,2
Pocillopora_acuta_HIv1_PredGene_g22151.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g8725.t1,0,0,0,0,1,1
Pocillopora_acuta_HIv1_PredGene_g6439.t1,0,548,0,747,951,1099
Pocillopora_acuta_HIv1_PredGene_g27171.t1,0,0,0,3,2,0
Pocillopora_acuta_HIv1_PredGene_24651_t,0,0,2,1,1,2
STRG.3761,109,147,106,32,24,39
Pocillopora_acuta_HIv1_PredGene_g27948.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g11324.t1,0,0,3,0,0,0
Pocillopora_acuta_HIv1_PredGene_g24295.t1,0,0,0,0,0,5
STRG.5178,15,19,5,2,6,7
STRG.5179,94,131,53,71,71,39
STRG.9499,26,67,26,10,18,18
STRG.9498,340,285,210,378,269,312
STRG.9493,34,15,3,64,124,84
STRG.5171,57,36,54,26,21,41
STRG.9491,12,6,8,4,0,4
STRG.5173,75,98,73,47,48,42
STRG.5174,68,109,87,42,46,47
STRG.5175,1503,1124,1170,1320,1143,1304
STRG.5176,399,275,266,244,212,193
STRG.9494,17,5,4,5,6,10
Pocillopora_acuta_HIv1_PredGene_g8727.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g11326.t1,0,0,12,4,0,0
Pocillopora_acuta_HIv1_PredGene_g2946.t1,0,5,0,9,13,5
Pocillopora_acuta_HIv1_PredGene_g8444.t1,0,0,0,1,1,0
Pocillopora_acuta_HIv1_PredGene_g21475.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_29518_t,0,0,0,4,0,0
Pocillopora_acuta_HIv1_PredGene_11816_t,0,0,8,4,7,0
Pocillopora_acuta_HIv1_PredGene_g19499.t1,0,0,0,0,2,2
Pocillopora_acuta_HIv1_PredGene_g2235.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g10186.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g32316.t1,0,0,0,0,4,0
Pocillopora_acuta_HIv1_PredGene_g9829.t1,0,179,125,9,26,59
Pocillopora_acuta_HIv1_PredGene_g8446.t1,0,0,0,1,13,6
STRG.5870,79,88,81,40,51,69
Pocillopora_acuta_HIv1_PredGene_g20560.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g32314.t1,0,0,0,3,0,0
STRG.5875,57,34,28,21,16,29
STRG.7165,6,0,13,4,0,1
STRG.8312,289,396,351,176,209,286
STRG.7167,324,198,249,42,62,52
STRG.7166,16,19,22,22,18,26
STRG.8317,116,88,100,26,18,19
STRG.7160,253,283,239,187,198,181
Pocillopora_acuta_HIv1_PredGene_g7731.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g10184.t1,0,0,0,0,0,0
STRG.8315,4,0,0,4,0,8
Pocillopora_acuta_HIv1_PredGene_g16118.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g27661.t1,0,0,81,0,48,0
Pocillopora_acuta_HIv1_PredGene_g7882.t1,0,0,0,2,0,0
Pocillopora_acuta_HIv1_PredGene_g7597.t1,0,12,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g18550.t1,0,0,0,3,0,0
STRG.14458,13,4,3,9,3,4
STRG.14459,5,6,5,9,25,30
STRG.14456,35,31,27,57,44,80
STRG.14457,3,0,0,11,24,36
STRG.14454,4,27,9,8,41,6
STRG.14455,48,31,38,28,17,33
STRG.14452,41,31,16,2,16,8
STRG.14453,383,231,290,141,142,156
STRG.14450,236,230,198,90,148,110
STRG.14451,74,41,28,32,33,18
Pocillopora_acuta_HIv1_PredGene_g27173.t1,0,6,4,6,3,0
STRG.16340,143,159,130,47,40,42
STRG.16341,136,144,112,60,71,96
STRG.16342,329,313,242,293,381,361
STRG.16343,7,23,22,9,8,14
STRG.16344,32,53,85,58,75,97
STRG.16345,280,473,393,270,504,497
STRG.16346,7,14,14,6,7,8
STRG.16347,43,39,24,47,22,44
STRG.16348,30,3,25,26,21,15
STRG.16349,180,156,124,37,57,44
Pocillopora_acuta_HIv1_PredGene_g30498.t1,0,0,4,0,0,0
Pocillopora_acuta_HIv1_PredGene_g25461.t1,0,0,0,0,0,0
STRG.12850,359,298,293,193,267,366
STRG.12851,75,112,23,40,57,8
STRG.12852,598,680,645,282,431,467
STRG.12853,111,104,107,58,88,65
STRG.12854,23,36,68,24,27,30
STRG.12855,87,86,48,35,35,23
STRG.12856,65,54,20,22,27,21
STRG.12857,121,130,80,38,58,51
STRG.12858,105,98,98,68,122,123
STRG.12859,55,118,69,37,47,56
Pocillopora_acuta_HIv1_PredGene_g18161.t1,0,9,0,0,7,0
Pocillopora_acuta_HIv1_PredGene_g20715.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_6097_t,0,26,6,28,12,0
Pocillopora_acuta_HIv1_PredGene_g12912.t1,0,238,0,23,162,0
STRG.10193,247,86,227,129,96,178
STRG.8458,63,17,20,9,45,24
STRG.2063,94,61,99,43,90,84
STRG.10191,152,122,121,65,113,139
STRG.17100,1,3,0,5,2,0
STRG.8450,277,236,176,108,173,111
STRG.8451,26,35,48,10,19,19
STRG.8452,104,112,103,20,37,28
STRG.8453,74,31,37,6,12,8
STRG.8454,7,0,0,4,0,4
STRG.8455,4,12,8,12,15,11
STRG.8456,160,11,110,109,68,166
STRG.8457,95,87,93,20,28,13
Pocillopora_acuta_HIv1_PredGene_g33362.t1,0,0,4,2,2,0
STRG.17102,51,22,23,17,22,26
Pocillopora_acuta_HIv1_PredGene_g20089.t1,0,0,0,0,4,0
STRG.2067,9,100,13,11,26,9
STRG.2066,27,79,56,9,15,35
STRG.2065,37,72,54,8,13,17
Pocillopora_acuta_HIv1_PredGene_g17226.t1,0,0,0,2,0,0
Pocillopora_acuta_HIv1_PredGene_g21631.t1,0,0,14,3,0,9
STRG.17106,484,303,231,387,560,501
Pocillopora_acuta_HIv1_PredGene_g13663.t1,0,0,0,2,2,2
Pocillopora_acuta_HIv1_PredGene_g2166.t1,0,0,0,7,0,4
Pocillopora_acuta_HIv1_PredGene_g29300.t1,0,0,0,1,4,1
Pocillopora_acuta_HIv1_PredGene_g25463.t1,0,21,0,7,0,0
STRG.8988,248,226,296,81,88,121
STRG.8989,120,155,103,98,219,167
STRG.8986,217,173,196,110,147,127
Pocillopora_acuta_HIv1_PredGene_g11868.t1,0,0,0,0,0,0
STRG.8984,1622,1368,1201,1176,1098,1083
STRG.8985,1482,1276,1109,635,715,780
STRG.8982,8,0,0,5,3,0
STRG.8983,474,540,478,199,289,226
STRG.8980,495,690,465,163,368,255
STRG.8981,742,522,563,326,613,551
STRG.6463,270,250,245,141,167,157
STRG.6462,304,225,315,308,447,344
STRG.6461,495,334,307,136,187,164
STRG.6460,711,284,271,670,358,262
STRG.6467,105,59,73,51,59,64
STRG.6466,12,4,16,4,7,7
STRG.6465,14,25,9,7,12,11
STRG.6464,5,0,0,14,19,8
Pocillopora_acuta_HIv1_PredGene_g15676.t1,0,0,5,0,2,0
STRG.6469,134,96,92,102,85,83
STRG.6468,404,212,286,114,143,207
STRG.17431,16,22,16,20,25,22
STRG.2372,14,129,16,18,84,13
STRG.17433,12,6,0,3,15,3
STRG.2370,28,47,0,8,8,6
STRG.2377,68,51,45,40,23,30
STRG.17434,11,22,15,19,7,8
STRG.17437,17,38,28,18,29,37
STRG.17436,27,34,11,5,9,14
STRG.17439,35,54,19,22,17,20
STRG.17438,40,0,41,20,40,0
STRG.2379,57,78,34,5,30,11
STRG.2378,397,266,304,153,239,233
STRG.15491,400,331,374,299,351,445
STRG.15490,6,9,6,4,6,13
STRG.15493,19,26,37,9,26,16
STRG.15492,93,47,49,21,15,16
STRG.15495,102,161,190,100,155,197
STRG.15494,259,221,279,145,258,364
STRG.15497,2334,2028,2225,1017,937,1321
STRG.15496,164,328,134,181,393,202
STRG.15499,416,179,291,90,54,96
STRG.15498,7,0,0,0,0,7
Pocillopora_acuta_HIv1_PredGene_g33322.t1,0,0,0,3,5,0
STRG.12146,178,160,156,40,34,43
STRG.12147,926,362,366,425,358,335
STRG.12144,959,1094,1010,809,1883,1264
STRG.12145,1342,1227,979,440,926,840
STRG.12142,2292,2099,1916,1091,968,1139
STRG.12143,335,377,323,222,416,293
STRG.12140,417,239,312,170,222,225
STRG.12141,404,400,283,137,118,208
STRG.12148,51,49,32,26,16,26
STRG.12149,57,75,40,14,20,15
Pocillopora_acuta_HIv1_PredGene_g29302.t2,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g1486.t1,0,0,0,3,5,6
Pocillopora_acuta_HIv1_PredGene_12598_t,0,0,0,0,0,16
Pocillopora_acuta_HIv1_PredGene_g20469.t1,0,3,0,2,5,2
Pocillopora_acuta_HIv1_PredGene_g10183.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_10755_t,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g7736.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g13564.t1,0,0,0,0,0,2
Pocillopora_acuta_HIv1_PredGene_g16889.t1,0,0,0,5,1,0
STRG.1112,7,18,7,0,4,0
STRG.18013,182,102,90,91,108,113
STRG.18010,283,336,266,202,277,229
STRG.18011,858,701,681,777,786,810
STRG.18016,7,9,4,9,10,10
STRG.1117,248,200,179,109,136,114
STRG.1114,335,211,224,160,253,226
STRG.18015,396,221,164,84,44,62
STRG.18018,56,29,43,14,53,25
STRG.18019,228,120,146,315,414,441
Pocillopora_acuta_HIv1_PredGene_g14656.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g15539.t1,0,3,0,0,2,0
Pocillopora_acuta_HIv1_PredGene_g19009.t1,0,0,3,0,0,0
STRG.19946,90,371,75,74,269,54
STRG.19945,8,0,4,6,8,7
STRG.19944,11,7,8,2,3,4
STRG.19943,891,787,717,669,956,1001
STRG.19942,57,98,41,45,41,67
STRG.19941,76,83,20,27,17,10
STRG.19940,5,7,0,8,5,3
STRG.21216,40,20,29,26,39,26
STRG.19949,35,43,34,12,15,28
STRG.19948,3,0,0,3,3,3
Pocillopora_acuta_HIv1_PredGene_g28485.t2,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g13259.t1,0,0,0,0,2,2
Pocillopora_acuta_HIv1_PredGene_g29596.t1,0,0,0,3,3,2
STRG.21213,328,270,292,55,94,68
STRG.13439,19,8,25,16,11,16
STRG.13438,9,5,24,16,18,44
STRG.13435,131,152,96,45,48,54
STRG.13434,154,127,75,89,120,98
STRG.13437,11,17,19,9,14,21
STRG.13436,60,50,52,24,42,27
STRG.13431,197,382,200,56,103,75
STRG.13430,3,7,0,5,12,5
STRG.13433,173,215,306,82,127,129
STRG.13432,279,207,162,114,116,95
STRG.21939,599,524,425,356,627,422
STRG.21938,4,4,1,1,5,2
Pocillopora_acuta_HIv1_PredGene_g13566.t1,0,0,0,0,4,0
Pocillopora_acuta_HIv1_PredGene_g21869.t1,0,0,0,0,0,0
STRG.21935,36,55,17,22,56,30
STRG.21934,145,135,110,62,90,103
STRG.21937,13,0,7,10,9,15
STRG.21936,6,0,9,8,0,12
STRG.21931,21,23,38,8,18,32
STRG.21930,478,116,317,222,343,376
STRG.21933,146,65,116,51,42,60
STRG.21932,25,21,21,8,4,3
Pocillopora_acuta_HIv1_PredGene_g22162.t1,0,0,0,6,0,0
Pocillopora_acuta_HIv1_PredGene_g29258.t1,0,5,0,0,0,0
STRG.18411,164,63,169,66,21,79
Pocillopora_acuta_HIv1_PredGene_g22549.t1,0,0,0,0,5,0
Pocillopora_acuta_HIv1_PredGene_g31307.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g4683.t1,0,0,0,0,2,0
Pocillopora_acuta_HIv1_PredGene_g11465.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g8629.t1,0,0,0,0,0,0
STRG.19055,65,77,46,34,54,68
STRG.19054,1,0,0,4,0,3
STRG.19057,602,404,350,156,216,236
STRG.19056,62,87,109,27,72,71
STRG.19051,1326,667,799,724,336,535
STRG.19050,97,100,92,23,30,28
STRG.19053,110,677,299,85,329,189
STRG.19052,18,19,15,4,7,2
Pocillopora_acuta_HIv1_PredGene_1318_t,0,0,0,2,7,11
STRG.19059,178,53,113,67,18,37
STRG.19058,63,65,55,36,40,31
STRG.10162,8,6,15,0,0,6
STRG.10163,691,215,245,789,361,322
STRG.10160,42,46,69,23,56,38
STRG.10161,65,57,92,24,50,39
STRG.17398,11,11,9,9,7,0
STRG.17399,3,17,2,3,3,7
STRG.10164,490,318,329,168,126,133
STRG.10165,777,660,533,320,302,366
STRG.17394,12,23,12,9,22,7
STRG.17395,396,461,361,313,759,458
STRG.17396,133,146,103,76,75,82
STRG.10169,259,354,250,784,1360,1113
STRG.17390,6,3,0,13,41,15
STRG.17391,4,3,3,5,6,0
STRG.17392,14,21,26,7,16,16
STRG.17393,162,385,199,324,689,311
Pocillopora_acuta_HIv1_PredGene_g9845.t1,0,0,3,8,4,3
Pocillopora_acuta_HIv1_PredGene_g24738.t1,0,0,0,0,1,0
STRG.22874,307,161,257,113,116,134
Pocillopora_acuta_HIv1_PredGene_g25200.t1,0,0,0,2,2,0
STRG.21203,10,68,28,7,40,3
STRG.21202,1,6,1,5,6,4
STRG.21201,83,108,40,41,46,51
STRG.21200,242,261,201,75,83,82
STRG.21207,3,0,2,2,2,0
STRG.21206,3,0,0,4,3,3
STRG.21205,55,37,56,29,43,48
STRG.21204,22,6,11,41,66,72
STRG.21209,94,62,95,104,93,99
STRG.21208,31,10,56,51,37,53
Pocillopora_acuta_HIv1_PredGene_3642_t,0,45,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g25202.t1,0,0,0,0,0,0
STRG.13907,44,48,29,46,73,65
